"b","33.17"," 1.040","u","g","r","h"," 6.500","t","f"," 0","t","g","00164"," 31285","+"
"a","38.25"," 6.000","u","g","k","v"," 1.000","t","f"," 0","t","g","00000","     0","+"
"b","48.08"," 6.040","u","g","k","v"," 0.040","f","f"," 0","f","g","00000","  2690","+"
"a","36.75"," 5.125","u","g","e","v"," 5.000","t","f"," 0","t","g","00000","  4000","+"
"b","27.83"," 1.500","u","g","w","v"," 2.000","t","t","11","t","g","00434","    35","+"
"b","54.58"," 9.415","u","g","ff","ff","14.415","t","t","11","t","g","00030","   300","+"
"b","29.67"," 1.415","u","g","w","h"," 0.750","t","t"," 1","f","g","00240","   100","+"
"b","31.92"," 4.460","u","g","cc","h"," 6.040","t","t"," 3","f","g","00311","   300","+"
"b","23.92"," 0.665","u","g","c","v"," 0.165","f","f"," 0","f","g","00100","     0","+"
"b","44.33"," 0.500","u","g","i","h"," 5.000","t","f"," 0","t","g","00320","     0","+"
"b","34.17"," 1.540","u","g","cc","v"," 1.540","t","t"," 1","t","g","00520"," 50000","+"
"b","35.17","25.125","u","g","x","h"," 1.625","t","t"," 1","t","g","00515","   500","+"
"b","44.25"," 0.500","u","g","m","v","10.750","t","f"," 0","f","s","00400","     0","-"
"b","21.67"," 1.165","y","p","k","v"," 2.500","t","t"," 1","f","g","00180","    20","-"
"b","21.50"," 9.750","u","g","c","v"," 0.250","t","f"," 0","f","g","00140","     0","-"
"a","?"," 3.500","u","g","d","v"," 3.000","t","f"," 0","t","g","00300","     0","-"
"b","?"," 0.375","u","g","d","v"," 0.875","t","f"," 0","t","s","00928","     0","-"
"b","34.00"," 4.500","u","g","aa","v"," 1.000","t","f"," 0","t","g","00240","     0","-"
"b","28.75"," 1.500","y","p","c","v"," 1.500","t","f"," 0","t","g","00000","   225","-"
"b","?"," 0.500","u","g","c","bb"," 0.835","t","f"," 0","t","s","00320","     0","-"
"b","37.50"," 1.750","y","p","c","bb"," 0.250","t","f"," 0","t","g","00164","   400","-"
"b","35.25","16.500","y","p","c","v"," 4.000","t","f"," 0","f","g","00080","     0","-"
"b","28.75"," 1.165","u","g","k","v"," 0.500","t","f"," 0","f","s","00280","     0","-"
"a","25.00","11.000","y","p","aa","v"," 4.500","t","f"," 0","f","g","00120","     0","-"
"a","19.75"," 0.750","u","g","c","v"," 0.795","t","t"," 5","t","g","00140","     5","-"
"a","24.75","12.500","u","g","aa","v"," 1.500","t","t","12","t","g","00120","   567","+"
"a","44.17"," 6.665","u","g","q","v"," 7.375","t","t"," 3","t","g","00000","     0","+"
"a","23.50"," 9.000","u","g","q","v"," 8.500","t","t"," 5","t","g","00120","     0","+"
"b","34.92"," 5.000","u","g","x","h"," 7.500","t","t"," 6","t","g","00000","  1000","+"
"a","28.42"," 3.500","u","g","w","v"," 0.835","t","f"," 0","f","s","00280","     0","+"
"a","31.25"," 3.750","u","g","cc","h"," 0.625","t","t"," 9","t","g","00181","     0","+"
"a","56.50","16.000","u","g","j","ff"," 0.000","t","t","15","f","g","00000","   247","+"
"b","43.00"," 0.290","y","p","cc","h"," 1.750","t","t"," 8","f","g","00100","   375","+"
"b","22.33","11.000","u","g","w","v"," 2.000","t","t"," 1","f","g","00080","   278","+"
"b","27.25"," 1.665","u","g","cc","h"," 5.085","t","t"," 9","f","g","00399","   827","+"
"b","23.25"," 1.500","u","g","q","v"," 2.375","t","t"," 3","t","g","00000","   582","+"
"a","52.83","15.000","u","g","c","v"," 5.500","t","t","14","f","g","00000","  2200","+"
"a","46.67"," 0.460","u","g","cc","h"," 0.415","t","t","11","t","g","00440","     6","+"
