"b","30.83"," 0.000","u","g","w","v"," 1.250","t","t"," 1","f","g","00202","     0","+"
"b","20.17"," 5.625","u","g","w","v"," 1.710","t","f"," 0","f","s","00120","     0","+"
"a","38.25"," 6.000","u","g","k","v"," 1.000","t","f"," 0","t","g","00000","     0","+"
"a","45.83","10.500","u","g","q","v"," 5.000","t","t"," 7","t","g","00000","     0","+"
"a","23.25"," 5.875","u","g","q","v"," 3.170","t","t","10","f","g","00120","   245","+"
"b","21.83"," 0.250","u","g","d","h"," 0.665","t","f"," 0","t","g","00000","     0","+"
"a","27.42","14.500","u","g","x","h"," 3.085","t","t"," 1","f","g","00120","    11","+"
"b","29.25","14.790","u","g","aa","v"," 5.040","t","t"," 5","t","g","00168","     0","+"
"a","22.58","10.750","u","g","q","v"," 0.415","t","t"," 5","t","g","00000","   560","+"
"a","25.75"," 0.500","u","g","c","h"," 0.875","t","f"," 0","t","g","00491","     0","+"
"b","34.92"," 2.500","u","g","w","v"," 0.000","t","f"," 0","t","g","00239","   200","+"
"a","23.42"," 0.790","y","p","q","v"," 1.500","t","t"," 2","t","g","00080","   400","+"
"b","19.42"," 6.500","u","g","w","h"," 1.460","t","t"," 7","f","g","00080","  2954","+"
"b","32.33"," 7.500","u","g","e","bb"," 1.585","t","f"," 0","t","s","00420","     0","-"
"b","20.67"," 5.290","u","g","q","v"," 0.375","t","t"," 1","f","g","00160","     0","-"
"b","49.58","19.000","u","g","ff","ff"," 0.000","t","t"," 1","f","g","00094","     0","-"
"b","25.67"," 2.210","y","p","aa","v"," 4.000","t","f"," 0","f","g","00188","     0","-"
"b","31.42","15.500","u","g","c","v"," 0.500","t","f"," 0","f","g","00120","     0","-"
"b","?"," 0.500","u","g","c","bb"," 0.835","t","f"," 0","t","s","00320","     0","-"
"b","37.50"," 1.750","y","p","c","bb"," 0.250","t","f"," 0","t","g","00164","   400","-"
"b","35.25","16.500","y","p","c","v"," 4.000","t","f"," 0","f","g","00080","     0","-"
"b","28.75"," 1.165","u","g","k","v"," 0.500","t","f"," 0","f","s","00280","     0","-"
"b","29.17"," 3.500","u","g","w","v"," 3.500","t","t"," 3","t","g","00329","     0","-"
"b","24.58","12.500","u","g","w","v"," 0.875","t","f"," 0","t","g","00260","     0","-"
"b","52.50"," 6.500","u","g","k","v"," 6.290","t","t","15","f","g","00000"," 11202","+"
"b","39.92"," 6.210","u","g","q","v"," 0.040","t","t"," 1","f","g","00200","   300","+"
"b","36.25"," 5.000","u","g","c","bb"," 2.500","t","t"," 6","f","g","00000","   367","+"
"a","56.50","16.000","u","g","j","ff"," 0.000","t","t","15","f","g","00000","   247","+"
"b","23.25"," 1.500","u","g","q","v"," 2.375","t","t"," 3","t","g","00000","   582","+"
"a","40.33"," 7.540","y","p","q","h"," 8.000","t","t","14","f","g","00000","  2300","+"
"b","44.00"," 2.000","u","g","m","v"," 1.750","t","t"," 2","t","g","00000","    15","+"
"a","40.83","10.000","u","g","q","h"," 1.750","t","f"," 0","f","g","00029","   837","+"
"b","40.58"," 5.000","u","g","c","v"," 5.000","t","t"," 7","f","g","00000","  3065","+"
"b","34.50"," 4.040","y","p","i","bb"," 8.500","t","t"," 7","t","g","00195","     0","+"
"b","28.25"," 5.040","y","p","c","bb"," 1.500","t","t"," 8","t","g","00144","     7","+"
"b","22.58","10.040","u","g","x","v"," 0.040","t","t"," 9","f","g","00060","   396","+"
"b","36.33"," 2.125","y","p","w","v"," 0.085","t","t"," 1","f","g","00050","  1187","+"
"a","35.42","12.000","u","g","q","h","14.000","t","t"," 8","f","g","00000","  6590","+"
"b","28.67"," 9.335","u","g","q","h"," 5.665","t","t"," 6","f","g","00381","   168","+"
"b","39.50"," 4.250","u","g","c","bb"," 6.500","t","t","16","f","g","00117","  1210","+"
"a","50.08","12.540","u","g","aa","v"," 2.290","t","t"," 3","t","g","00156","     0","+"
"a","37.75"," 5.500","u","g","q","v"," 0.125","t","f"," 0","t","g","00228","     0","+"
"a","22.50"," 8.460","y","p","x","v"," 2.460","f","f"," 0","f","g","00164","     0","+"
"a","47.42"," 3.000","u","g","x","v","13.875","t","t"," 2","t","g","00519","  1704","+"
"a","58.42","21.000","u","g","i","bb","10.000","t","t","13","f","g","00000","  6700","+"
"b","38.17","10.125","u","g","x","v"," 2.500","t","t"," 6","f","g","00520","   196","+"
"a","19.67"," 0.210","u","g","q","h"," 0.290","t","t","11","f","g","00080","    99","+"
"a","17.83","11.000","u","g","x","h"," 1.000","t","t","11","f","g","00000","  3000","+"
"b","20.00"," 0.000","u","g","d","v"," 0.500","f","f"," 0","f","g","00144","     0","-"
